location,date,vaccine,total_vaccinations,month
Italy,2021-06-30,Pfizer/BioNTech,36888498,2021-06
Italy,2021-07-01,Johnson&Johnson,1248233,2021-07
Italy,2021-07-01,Moderna,5106146,2021-07
Italy,2021-07-01,Oxford/AstraZeneca,9054217,2021-07
Italy,2021-07-01,Pfizer/BioNTech,37317458,2021-07
Italy,2021-07-02,Johnson&Johnson,1252434,2021-07
Italy,2021-07-02,Moderna,5158136,2021-07
Italy,2021-07-02,Oxford/AstraZeneca,9140323,2021-07
Italy,2021-07-02,Pfizer/BioNTech,37731543,2021-07
Italy,2021-07-03,Johnson&Johnson,1255205,2021-07
Italy,2021-07-03,Moderna,5211292,2021-07
Italy,2021-07-03,Oxford/AstraZeneca,9222786,2021-07
Italy,2021-07-03,Pfizer/BioNTech,38120838,2021-07
Italy,2021-07-04,Johnson&Johnson,1257746,2021-07
Italy,2021-07-04,Moderna,5251600,2021-07
Italy,2021-07-04,Oxford/AstraZeneca,9287598,2021-07
Italy,2021-07-04,Pfizer/BioNTech,38428048,2021-07
Italy,2021-07-05,Johnson&Johnson,1261976,2021-07
Italy,2021-07-05,Moderna,5334787,2021-07
Italy,2021-07-05,Oxford/AstraZeneca,9375457,2021-07
Italy,2021-07-05,Pfizer/BioNTech,38794225,2021-07
Italy,2021-07-06,Johnson&Johnson,1266037,2021-07
Italy,2021-07-06,Moderna,5408949,2021-07
Italy,2021-07-06,Oxford/AstraZeneca,9467919,2021-07
Italy,2021-07-06,Pfizer/BioNTech,39162665,2021-07
Italy,2021-07-07,Johnson&Johnson,1269320,2021-07
Italy,2021-07-07,Moderna,5479741,2021-07
Italy,2021-07-07,Oxford/AstraZeneca,9575754,2021-07
Italy,2021-07-07,Pfizer/BioNTech,39529972,2021-07
Italy,2021-07-08,Johnson&Johnson,1272613,2021-07
Italy,2021-07-08,Moderna,5529046,2021-07
Italy,2021-07-08,Oxford/AstraZeneca,9673497,2021-07
Italy,2021-07-08,Pfizer/BioNTech,39966186,2021-07
Italy,2021-07-09,Johnson&Johnson,1275604,2021-07
Italy,2021-07-09,Moderna,5581104,2021-07
Italy,2021-07-09,Oxford/AstraZeneca,9778346,2021-07
Italy,2021-07-09,Pfizer/BioNTech,40405879,2021-07
Italy,2021-07-10,Johnson&Johnson,1277541,2021-07
Italy,2021-07-10,Moderna,5624306,2021-07
Italy,2021-07-10,Oxford/AstraZeneca,9879365,2021-07
Italy,2021-07-10,Pfizer/BioNTech,40829477,2021-07
Italy,2021-07-11,Johnson&Johnson,1279379,2021-07
Italy,2021-07-11,Moderna,5655875,2021-07
Italy,2021-07-11,Oxford/AstraZeneca,9941982,2021-07
Italy,2021-07-11,Pfizer/BioNTech,41145018,2021-07
Italy,2021-07-12,Johnson&Johnson,1282806,2021-07
Italy,2021-07-12,Moderna,5714835,2021-07
Italy,2021-07-12,Oxford/AstraZeneca,10045259,2021-07
Italy,2021-07-12,Pfizer/BioNTech,41547147,2021-07
Italy,2021-07-13,Johnson&Johnson,1285875,2021-07
Italy,2021-07-13,Moderna,5786841,2021-07
Italy,2021-07-13,Oxford/AstraZeneca,10136821,2021-07
Italy,2021-07-13,Pfizer/BioNTech,41952810,2021-07
Italy,2021-07-14,Johnson&Johnson,1289846,2021-07
Italy,2021-07-14,Moderna,5868080,2021-07
Italy,2021-07-14,Oxford/AstraZeneca,10234269,2021-07
Italy,2021-07-14,Pfizer/BioNTech,42338180,2021-07
Italy,2021-07-15,Johnson&Johnson,1293901,2021-07
Italy,2021-07-15,Moderna,5934732,2021-07
Italy,2021-07-15,Oxford/AstraZeneca,10326735,2021-07
Italy,2021-07-15,Pfizer/BioNTech,42789928,2021-07
Italy,2021-07-16,Johnson&Johnson,1297450,2021-07
Italy,2021-07-16,Moderna,5995826,2021-07
Italy,2021-07-16,Oxford/AstraZeneca,10418803,2021-07
Italy,2021-07-16,Pfizer/BioNTech,43230059,2021-07
Italy,2021-07-17,Johnson&Johnson,1299802,2021-07
Italy,2021-07-17,Moderna,6055873,2021-07
Italy,2021-07-17,Oxford/AstraZeneca,10501746,2021-07
Italy,2021-07-17,Pfizer/BioNTech,43623251,2021-07
Italy,2021-07-18,Johnson&Johnson,1301309,2021-07
Italy,2021-07-18,Moderna,6111040,2021-07
Italy,2021-07-18,Oxford/AstraZeneca,10569482,2021-07
Italy,2021-07-18,Pfizer/BioNTech,43944098,2021-07
Italy,2021-07-19,Johnson&Johnson,1304508,2021-07
Italy,2021-07-19,Moderna,6175337,2021-07
Italy,2021-07-19,Oxford/AstraZeneca,10663044,2021-07
Italy,2021-07-19,Pfizer/BioNTech,44358084,2021-07
Italy,2021-07-20,Johnson&Johnson,1308035,2021-07
Italy,2021-07-20,Moderna,6250439,2021-07
Italy,2021-07-20,Oxford/AstraZeneca,10761208,2021-07
Italy,2021-07-20,Pfizer/BioNTech,44749269,2021-07
Italy,2021-07-21,Johnson&Johnson,1313239,2021-07
Italy,2021-07-21,Moderna,6338196,2021-07
Italy,2021-07-21,Oxford/AstraZeneca,10869870,2021-07
Italy,2021-07-21,Pfizer/BioNTech,45132576,2021-07
Italy,2021-07-22,Johnson&Johnson,1317824,2021-07
Italy,2021-07-22,Moderna,6413325,2021-07
Italy,2021-07-22,Oxford/AstraZeneca,10980288,2021-07
Italy,2021-07-22,Pfizer/BioNTech,45550056,2021-07
Italy,2021-07-23,Johnson&Johnson,1322438,2021-07
Italy,2021-07-23,Moderna,6485516,2021-07
Italy,2021-07-23,Oxford/AstraZeneca,11089103,2021-07
Italy,2021-07-23,Pfizer/BioNTech,45952700,2021-07
Italy,2021-07-24,Johnson&Johnson,1327005,2021-07
Italy,2021-07-24,Moderna,6557157,2021-07
Italy,2021-07-24,Oxford/AstraZeneca,11174972,2021-07
Italy,2021-07-24,Pfizer/BioNTech,46286165,2021-07
Italy,2021-07-25,Johnson&Johnson,1329909,2021-07
Italy,2021-07-25,Moderna,6606377,2021-07
Italy,2021-07-25,Oxford/AstraZeneca,11232573,2021-07
Italy,2021-07-25,Pfizer/BioNTech,46540234,2021-07
Italy,2021-07-26,Johnson&Johnson,1335234,2021-07
Italy,2021-07-26,Moderna,6683113,2021-07
Italy,2021-07-26,Oxford/AstraZeneca,11318877,2021-07
Italy,2021-07-26,Pfizer/BioNTech,46937489,2021-07
Italy,2021-07-27,Johnson&Johnson,1341421,2021-07
Italy,2021-07-27,Moderna,6765461,2021-07
Italy,2021-07-27,Oxford/AstraZeneca,11398567,2021-07
Italy,2021-07-27,Pfizer/BioNTech,47343203,2021-07
Italy,2021-07-28,Johnson&Johnson,1348294,2021-07
Italy,2021-07-28,Moderna,6869465,2021-07
Italy,2021-07-28,Oxford/AstraZeneca,11477905,2021-07
Italy,2021-07-28,Pfizer/BioNTech,47692811,2021-07
Italy,2021-07-29,Johnson&Johnson,1354181,2021-07
Italy,2021-07-29,Moderna,6973795,2021-07
Italy,2021-07-29,Oxford/AstraZeneca,11546709,2021-07
Italy,2021-07-29,Pfizer/BioNTech,48054172,2021-07
Italy,2021-07-30,Johnson&Johnson,1360403,2021-07
Italy,2021-07-30,Moderna,7078396,2021-07
Italy,2021-07-30,Oxford/AstraZeneca,11604479,2021-07
Italy,2021-07-30,Pfizer/BioNTech,48402032,2021-07
Italy,2021-07-31,Johnson&Johnson,1364640,2021-07
Italy,2021-07-31,Moderna,7166490,2021-07
Italy,2021-07-31,Oxford/AstraZeneca,11651873,2021-07
Italy,2021-07-31,Pfizer/BioNTech,48695178,2021-07
Italy,2021-08-01,Johnson&Johnson,1367018,2021-08
Italy,2021-08-01,Moderna,7236961,2021-08
Italy,2021-08-01,Oxford/AstraZeneca,11687547,2021-08
Italy,2021-08-01,Pfizer/BioNTech,48883102,2021-08
Italy,2021-08-02,Johnson&Johnson,1371442,2021-08
Italy,2021-08-02,Moderna,7324888,2021-08
Italy,2021-08-02,Oxford/AstraZeneca,11734437,2021-08
Italy,2021-08-02,Pfizer/BioNTech,49221830,2021-08
Italy,2021-08-03,Johnson&Johnson,1375471,2021-08
Italy,2021-08-03,Moderna,7411129,2021-08
Italy,2021-08-03,Oxford/AstraZeneca,11770666,2021-08
Italy,2021-08-03,Pfizer/BioNTech,49564528,2021-08
Italy,2021-08-04,Johnson&Johnson,1379155,2021-08
Italy,2021-08-04,Moderna,7505939,2021-08
Italy,2021-08-04,Oxford/AstraZeneca,11809948,2021-08
Italy,2021-08-04,Pfizer/BioNTech,49905204,2021-08
Italy,2021-08-05,Johnson&Johnson,1382685,2021-08
Italy,2021-08-05,Moderna,7592405,2021-08
Italy,2021-08-05,Oxford/AstraZeneca,11842699,2021-08
Italy,2021-08-05,Pfizer/BioNTech,50244853,2021-08
Italy,2021-08-06,Johnson&Johnson,1387244,2021-08
Italy,2021-08-06,Moderna,7676107,2021-08
Italy,2021-08-06,Oxford/AstraZeneca,11875845,2021-08
Italy,2021-08-06,Pfizer/BioNTech,50563753,2021-08
Italy,2021-08-07,Johnson&Johnson,1390382,2021-08
Italy,2021-08-07,Moderna,7745187,2021-08
Italy,2021-08-07,Oxford/AstraZeneca,11902474,2021-08
Italy,2021-08-07,Pfizer/BioNTech,50810477,2021-08
Italy,2021-08-08,Johnson&Johnson,1391956,2021-08
Italy,2021-08-08,Moderna,7803856,2021-08
Italy,2021-08-08,Oxford/AstraZeneca,11919378,2021-08
Italy,2021-08-08,Pfizer/BioNTech,50993058,2021-08
Italy,2021-08-09,Johnson&Johnson,1395475,2021-08
Italy,2021-08-09,Moderna,7890371,2021-08
Italy,2021-08-09,Oxford/AstraZeneca,11941028,2021-08
Italy,2021-08-09,Pfizer/BioNTech,51289097,2021-08
Italy,2021-08-10,Johnson&Johnson,1399065,2021-08
Italy,2021-08-10,Moderna,7975567,2021-08
Italy,2021-08-10,Oxford/AstraZeneca,11961011,2021-08
Italy,2021-08-10,Pfizer/BioNTech,51558299,2021-08
Italy,2021-08-11,Johnson&Johnson,1403153,2021-08
Italy,2021-08-11,Moderna,8052099,2021-08
Italy,2021-08-11,Oxford/AstraZeneca,11979856,2021-08
Italy,2021-08-11,Pfizer/BioNTech,51818027,2021-08
Italy,2021-08-12,Johnson&Johnson,1406790,2021-08
Italy,2021-08-12,Moderna,8114832,2021-08
Italy,2021-08-12,Oxford/AstraZeneca,11994793,2021-08
Italy,2021-08-12,Pfizer/BioNTech,52075890,2021-08
Italy,2021-08-13,Johnson&Johnson,1409627,2021-08
Italy,2021-08-13,Moderna,8165646,2021-08
Italy,2021-08-13,Oxford/AstraZeneca,12005844,2021-08
Italy,2021-08-13,Pfizer/BioNTech,52308277,2021-08
Italy,2021-08-14,Johnson&Johnson,1410655,2021-08
Italy,2021-08-14,Moderna,8196867,2021-08
Italy,2021-08-14,Oxford/AstraZeneca,12011152,2021-08
Italy,2021-08-14,Pfizer/BioNTech,52399529,2021-08
Italy,2021-08-15,Johnson&Johnson,1411176,2021-08
Italy,2021-08-15,Moderna,8207708,2021-08
Italy,2021-08-15,Oxford/AstraZeneca,12013494,2021-08
Italy,2021-08-15,Pfizer/BioNTech,52438747,2021-08
Italy,2021-08-16,Johnson&Johnson,1413211,2021-08
Italy,2021-08-16,Moderna,8254469,2021-08
Italy,2021-08-16,Oxford/AstraZeneca,12023757,2021-08
Italy,2021-08-16,Pfizer/BioNTech,52614894,2021-08
Italy,2021-08-17,Johnson&Johnson,1416640,2021-08
Italy,2021-08-17,Moderna,8308678,2021-08
Italy,2021-08-17,Oxford/AstraZeneca,12038822,2021-08
Italy,2021-08-17,Pfizer/BioNTech,52793678,2021-08
Italy,2021-08-18,Johnson&Johnson,1420242,2021-08
Italy,2021-08-18,Moderna,8362341,2021-08
Italy,2021-08-18,Oxford/AstraZeneca,12051343,2021-08
Italy,2021-08-18,Pfizer/BioNTech,52983934,2021-08
Italy,2021-08-19,Johnson&Johnson,1423505,2021-08
Italy,2021-08-19,Moderna,8416837,2021-08
Italy,2021-08-19,Oxford/AstraZeneca,12063857,2021-08
Italy,2021-08-19,Pfizer/BioNTech,53156337,2021-08
Italy,2021-08-20,Johnson&Johnson,1426020,2021-08
Italy,2021-08-20,Moderna,8473408,2021-08
Italy,2021-08-20,Oxford/AstraZeneca,12073960,2021-08
Italy,2021-08-20,Pfizer/BioNTech,53318928,2021-08
Italy,2021-08-21,Johnson&Johnson,1427504,2021-08
Italy,2021-08-21,Moderna,8516707,2021-08
Italy,2021-08-21,Oxford/AstraZeneca,12082088,2021-08
Italy,2021-08-21,Pfizer/BioNTech,53422546,2021-08
Italy,2021-08-22,Johnson&Johnson,1429085,2021-08
Italy,2021-08-22,Moderna,8546127,2021-08
Italy,2021-08-22,Oxford/AstraZeneca,12088833,2021-08
Italy,2021-08-22,Pfizer/BioNTech,53498155,2021-08
Italy,2021-08-23,Johnson&Johnson,1432783,2021-08
Italy,2021-08-23,Moderna,8624643,2021-08
Italy,2021-08-23,Oxford/AstraZeneca,12100115,2021-08
Italy,2021-08-23,Pfizer/BioNTech,53715678,2021-08
Italy,2021-08-24,Johnson&Johnson,1435492,2021-08
Italy,2021-08-24,Moderna,8690800,2021-08
Italy,2021-08-24,Oxford/AstraZeneca,12106779,2021-08
Italy,2021-08-24,Pfizer/BioNTech,53921380,2021-08
Italy,2021-08-25,Johnson&Johnson,1438514,2021-08
Italy,2021-08-25,Moderna,8758162,2021-08
Italy,2021-08-25,Oxford/AstraZeneca,12112373,2021-08
Italy,2021-08-25,Pfizer/BioNTech,54140871,2021-08
Italy,2021-08-26,Johnson&Johnson,1441291,2021-08
Italy,2021-08-26,Moderna,8819593,2021-08
Italy,2021-08-26,Oxford/AstraZeneca,12117485,2021-08
Italy,2021-08-26,Pfizer/BioNTech,54353885,2021-08
Italy,2021-08-27,Johnson&Johnson,1443762,2021-08
Italy,2021-08-27,Moderna,8892387,2021-08
Italy,2021-08-27,Oxford/AstraZeneca,12121682,2021-08
Italy,2021-08-27,Pfizer/BioNTech,54565517,2021-08
Italy,2021-08-28,Johnson&Johnson,1445243,2021-08
Italy,2021-08-28,Moderna,8953755,2021-08
Italy,2021-08-28,Oxford/AstraZeneca,12123761,2021-08
Italy,2021-08-28,Pfizer/BioNTech,54728138,2021-08
Italy,2021-08-29,Johnson&Johnson,1446126,2021-08
Italy,2021-08-29,Moderna,8990687,2021-08
Italy,2021-08-29,Oxford/AstraZeneca,12125214,2021-08
Italy,2021-08-29,Pfizer/BioNTech,54850089,2021-08
Italy,2021-08-30,Johnson&Johnson,1448503,2021-08
Italy,2021-08-30,Moderna,9074695,2021-08
Italy,2021-08-30,Oxford/AstraZeneca,12128323,2021-08
Italy,2021-08-30,Pfizer/BioNTech,55111425,2021-08
Italy,2021-08-31,Johnson&Johnson,1450804,2021-08
Italy,2021-08-31,Moderna,9154461,2021-08
Italy,2021-08-31,Oxford/AstraZeneca,12131246,2021-08
Italy,2021-08-31,Pfizer/BioNTech,55350876,2021-08
Italy,2021-09-01,Johnson&Johnson,1452672,2021-09
Italy,2021-09-01,Moderna,9242998,2021-09
Italy,2021-09-01,Oxford/AstraZeneca,12134322,2021-09
Italy,2021-09-01,Pfizer/BioNTech,55571843,2021-09
Italy,2021-09-02,Johnson&Johnson,1455109,2021-09
Italy,2021-09-02,Moderna,9323587,2021-09
Italy,2021-09-02,Oxford/AstraZeneca,12136339,2021-09
Italy,2021-09-02,Pfizer/BioNTech,55785724,2021-09
Italy,2021-09-03,Johnson&Johnson,1456841,2021-09
Italy,2021-09-03,Moderna,9403532,2021-09
Italy,2021-09-03,Oxford/AstraZeneca,12138181,2021-09
Italy,2021-09-03,Pfizer/BioNTech,55998684,2021-09
Italy,2021-09-04,Johnson&Johnson,1457950,2021-09
Italy,2021-09-04,Moderna,9467982,2021-09
Italy,2021-09-04,Oxford/AstraZeneca,12139437,2021-09
Italy,2021-09-04,Pfizer/BioNTech,56152954,2021-09
Italy,2021-09-05,Johnson&Johnson,1458569,2021-09
Italy,2021-09-05,Moderna,9517090,2021-09
Italy,2021-09-05,Oxford/AstraZeneca,12140011,2021-09
Italy,2021-09-05,Pfizer/BioNTech,56246003,2021-09
Italy,2021-09-06,Johnson&Johnson,1460172,2021-09
Italy,2021-09-06,Moderna,9602857,2021-09
Italy,2021-09-06,Oxford/AstraZeneca,12141152,2021-09
Italy,2021-09-06,Pfizer/BioNTech,56447819,2021-09
Italy,2021-09-07,Johnson&Johnson,1461737,2021-09
Italy,2021-09-07,Moderna,9691084,2021-09
Italy,2021-09-07,Oxford/AstraZeneca,12142265,2021-09
Italy,2021-09-07,Pfizer/BioNTech,56640114,2021-09
Italy,2021-09-08,Johnson&Johnson,1463319,2021-09
Italy,2021-09-08,Moderna,9773538,2021-09
Italy,2021-09-08,Oxford/AstraZeneca,12143617,2021-09
Italy,2021-09-08,Pfizer/BioNTech,56826673,2021-09
Italy,2021-09-09,Johnson&Johnson,1464788,2021-09
Italy,2021-09-09,Moderna,9852875,2021-09
Italy,2021-09-09,Oxford/AstraZeneca,12144587,2021-09
Italy,2021-09-09,Pfizer/BioNTech,57023566,2021-09
Italy,2021-09-10,Johnson&Johnson,1465771,2021-09
Italy,2021-09-10,Moderna,9926265,2021-09
Italy,2021-09-10,Oxford/AstraZeneca,12145435,2021-09
Italy,2021-09-10,Pfizer/BioNTech,57222443,2021-09
Italy,2021-09-11,Johnson&Johnson,1466689,2021-09
Italy,2021-09-11,Moderna,9971489,2021-09
Italy,2021-09-11,Oxford/AstraZeneca,12146042,2021-09
Italy,2021-09-11,Pfizer/BioNTech,57381061,2021-09
Italy,2021-09-12,Johnson&Johnson,1467204,2021-09
Italy,2021-09-12,Moderna,9997346,2021-09
Italy,2021-09-12,Oxford/AstraZeneca,12146380,2021-09
Italy,2021-09-12,Pfizer/BioNTech,57486715,2021-09
Italy,2021-09-13,Johnson&Johnson,1468007,2021-09
Italy,2021-09-13,Moderna,10053205,2021-09
Italy,2021-09-13,Oxford/AstraZeneca,12147259,2021-09
Italy,2021-09-13,Pfizer/BioNTech,57686003,2021-09
Italy,2021-09-14,Johnson&Johnson,1469261,2021-09
Italy,2021-09-14,Moderna,10108068,2021-09
Italy,2021-09-14,Oxford/AstraZeneca,12148000,2021-09
Italy,2021-09-14,Pfizer/BioNTech,57868949,2021-09
Italy,2021-09-15,Johnson&Johnson,1470161,2021-09
Italy,2021-09-15,Moderna,10154450,2021-09
Italy,2021-09-15,Oxford/AstraZeneca,12148713,2021-09
Italy,2021-09-15,Pfizer/BioNTech,58044984,2021-09
Italy,2021-09-16,Johnson&Johnson,1471168,2021-09
Italy,2021-09-16,Moderna,10198196,2021-09
Italy,2021-09-16,Oxford/AstraZeneca,12149351,2021-09
Italy,2021-09-16,Pfizer/BioNTech,58216058,2021-09
Italy,2021-09-17,Johnson&Johnson,1472107,2021-09
Italy,2021-09-17,Moderna,10243934,2021-09
Italy,2021-09-17,Oxford/AstraZeneca,12149954,2021-09
Italy,2021-09-17,Pfizer/BioNTech,58387602,2021-09
Italy,2021-09-18,Johnson&Johnson,1473110,2021-09
Italy,2021-09-18,Moderna,10282996,2021-09
Italy,2021-09-18,Oxford/AstraZeneca,12150436,2021-09
Italy,2021-09-18,Pfizer/BioNTech,58554299,2021-09
Italy,2021-09-19,Johnson&Johnson,1473636,2021-09
Italy,2021-09-19,Moderna,10302477,2021-09
Italy,2021-09-19,Oxford/AstraZeneca,12150665,2021-09
Italy,2021-09-19,Pfizer/BioNTech,58665033,2021-09
Italy,2021-09-20,Johnson&Johnson,1474567,2021-09
Italy,2021-09-20,Moderna,10352873,2021-09
Italy,2021-09-20,Oxford/AstraZeneca,12151537,2021-09
Italy,2021-09-20,Pfizer/BioNTech,58879785,2021-09
Italy,2021-09-21,Johnson&Johnson,1475729,2021-09
Italy,2021-09-21,Moderna,10401097,2021-09
Italy,2021-09-21,Oxford/AstraZeneca,12152193,2021-09
Italy,2021-09-21,Pfizer/BioNTech,59086140,2021-09
Italy,2021-09-22,Johnson&Johnson,1476652,2021-09
Italy,2021-09-22,Moderna,10444518,2021-09
Italy,2021-09-22,Oxford/AstraZeneca,12152783,2021-09
Italy,2021-09-22,Pfizer/BioNTech,59293375,2021-09
Italy,2021-09-23,Johnson&Johnson,1477863,2021-09
Italy,2021-09-23,Moderna,10482668,2021-09
Italy,2021-09-23,Oxford/AstraZeneca,12153331,2021-09
Italy,2021-09-23,Pfizer/BioNTech,59483725,2021-09
Italy,2021-09-24,Johnson&Johnson,1478919,2021-09
Italy,2021-09-24,Moderna,10523724,2021-09
Italy,2021-09-24,Oxford/AstraZeneca,12154090,2021-09
Italy,2021-09-24,Pfizer/BioNTech,59676362,2021-09
Italy,2021-09-25,Johnson&Johnson,1479989,2021-09
Italy,2021-09-25,Moderna,10558579,2021-09
Italy,2021-09-25,Oxford/AstraZeneca,12154611,2021-09
Italy,2021-09-25,Pfizer/BioNTech,59845106,2021-09
Italy,2021-09-26,Johnson&Johnson,1480712,2021-09
Italy,2021-09-26,Moderna,10576740,2021-09
Italy,2021-09-26,Oxford/AstraZeneca,12154898,2021-09
Italy,2021-09-26,Pfizer/BioNTech,59953468,2021-09
Italy,2021-09-27,Johnson&Johnson,1481810,2021-09
Italy,2021-09-27,Moderna,10613601,2021-09
Italy,2021-09-27,Oxford/AstraZeneca,12155484,2021-09
Italy,2021-09-27,Pfizer/BioNTech,60137182,2021-09
Italy,2021-09-28,Johnson&Johnson,1482708,2021-09
Italy,2021-09-28,Moderna,10648290,2021-09
Italy,2021-09-28,Oxford/AstraZeneca,12156079,2021-09
Italy,2021-09-28,Pfizer/BioNTech,60303504,2021-09
Italy,2021-09-29,Johnson&Johnson,1483474,2021-09
Italy,2021-09-29,Moderna,10683805,2021-09
Italy,2021-09-29,Oxford/AstraZeneca,12156720,2021-09
Italy,2021-09-29,Pfizer/BioNTech,60464101,2021-09
Italy,2021-09-30,Johnson&Johnson,1484897,2021-09
Italy,2021-09-30,Moderna,10723291,2021-09
Italy,2021-09-30,Oxford/AstraZeneca,12157515,2021-09
Italy,2021-09-30,Pfizer/BioNTech,60626769,2021-09
Italy,2021-10-01,Johnson&Johnson,1485437,2021-10
Italy,2021-10-01,Moderna,10756090,2021-10
Italy,2021-10-01,Oxford/AstraZeneca,12158013,2021-10
Italy,2021-10-01,Pfizer/BioNTech,60769714,2021-10
Italy,2021-10-02,Johnson&Johnson,1485953,2021-10
Italy,2021-10-02,Moderna,10783063,2021-10
Italy,2021-10-02,Oxford/AstraZeneca,12158407,2021-10
Italy,2021-10-02,Pfizer/BioNTech,60892267,2021-10
Italy,2021-10-03,Johnson&Johnson,1486232,2021-10
Italy,2021-10-03,Moderna,10797351,2021-10
Italy,2021-10-03,Oxford/AstraZeneca,12158628,2021-10
Italy,2021-10-03,Pfizer/BioNTech,60963605,2021-10
Italy,2021-10-04,Johnson&Johnson,1486691,2021-10
Italy,2021-10-04,Moderna,10824197,2021-10
Italy,2021-10-04,Oxford/AstraZeneca,12159055,2021-10
Italy,2021-10-04,Pfizer/BioNTech,61111322,2021-10
Italy,2021-10-05,Johnson&Johnson,1487220,2021-10
Italy,2021-10-05,Moderna,10851649,2021-10
Italy,2021-10-05,Oxford/AstraZeneca,12159421,2021-10
Italy,2021-10-05,Pfizer/BioNTech,61249249,2021-10
Italy,2021-10-06,Johnson&Johnson,1487755,2021-10
Italy,2021-10-06,Moderna,10878401,2021-10
Italy,2021-10-06,Oxford/AstraZeneca,12159756,2021-10
Italy,2021-10-06,Pfizer/BioNTech,61380985,2021-10
Italy,2021-10-07,Johnson&Johnson,1488351,2021-10
Italy,2021-10-07,Moderna,10905817,2021-10
Italy,2021-10-07,Oxford/AstraZeneca,12160138,2021-10
Italy,2021-10-07,Pfizer/BioNTech,61513506,2021-10
Italy,2021-10-08,Johnson&Johnson,1489018,2021-10
Italy,2021-10-08,Moderna,10934099,2021-10
Italy,2021-10-08,Oxford/AstraZeneca,12160491,2021-10
Italy,2021-10-08,Pfizer/BioNTech,61656972,2021-10
Italy,2021-10-09,Johnson&Johnson,1489667,2021-10
Italy,2021-10-09,Moderna,10956640,2021-10
Italy,2021-10-09,Oxford/AstraZeneca,12160754,2021-10
Italy,2021-10-09,Pfizer/BioNTech,61781938,2021-10
Italy,2021-10-10,Johnson&Johnson,1490026,2021-10
Italy,2021-10-10,Moderna,10970098,2021-10
Italy,2021-10-10,Oxford/AstraZeneca,12160877,2021-10
Italy,2021-10-10,Pfizer/BioNTech,61853294,2021-10
Italy,2021-10-11,Johnson&Johnson,1490486,2021-10
Italy,2021-10-11,Moderna,10993296,2021-10
Italy,2021-10-11,Oxford/AstraZeneca,12161365,2021-10
Italy,2021-10-11,Pfizer/BioNTech,62012325,2021-10
Italy,2021-10-12,Johnson&Johnson,1491208,2021-10
Italy,2021-10-12,Moderna,11017093,2021-10
Italy,2021-10-12,Oxford/AstraZeneca,12161723,2021-10
Italy,2021-10-12,Pfizer/BioNTech,62177156,2021-10
Italy,2021-10-13,Johnson&Johnson,1491934,2021-10
Italy,2021-10-13,Moderna,11042313,2021-10
Italy,2021-10-13,Oxford/AstraZeneca,12162062,2021-10
Italy,2021-10-13,Pfizer/BioNTech,62356086,2021-10
Italy,2021-10-14,Johnson&Johnson,1492766,2021-10
Italy,2021-10-14,Moderna,11073630,2021-10
Italy,2021-10-14,Oxford/AstraZeneca,12162533,2021-10
Italy,2021-10-14,Pfizer/BioNTech,62548949,2021-10
Italy,2021-10-15,Johnson&Johnson,1493483,2021-10
Italy,2021-10-15,Moderna,11103522,2021-10
Italy,2021-10-15,Oxford/AstraZeneca,12162984,2021-10
Italy,2021-10-15,Pfizer/BioNTech,62737567,2021-10
Italy,2021-10-16,Johnson&Johnson,1494124,2021-10
Italy,2021-10-16,Moderna,11129052,2021-10
Italy,2021-10-16,Oxford/AstraZeneca,12163197,2021-10
Italy,2021-10-16,Pfizer/BioNTech,62882512,2021-10
Italy,2021-10-17,Johnson&Johnson,1494536,2021-10
Italy,2021-10-17,Moderna,11142079,2021-10
Italy,2021-10-17,Oxford/AstraZeneca,12163338,2021-10
Italy,2021-10-17,Pfizer/BioNTech,62972941,2021-10
Italy,2021-10-18,Johnson&Johnson,1494880,2021-10
Italy,2021-10-18,Moderna,11166424,2021-10
Italy,2021-10-18,Oxford/AstraZeneca,12163597,2021-10
Italy,2021-10-18,Pfizer/BioNTech,63145267,2021-10
Italy,2021-10-19,Johnson&Johnson,1495262,2021-10
Italy,2021-10-19,Moderna,11190771,2021-10
Italy,2021-10-19,Oxford/AstraZeneca,12163786,2021-10
Italy,2021-10-19,Pfizer/BioNTech,63306602,2021-10
Italy,2021-10-20,Johnson&Johnson,1495541,2021-10
Italy,2021-10-20,Moderna,11211691,2021-10
Italy,2021-10-20,Oxford/AstraZeneca,12164008,2021-10
Italy,2021-10-20,Pfizer/BioNTech,63473297,2021-10
Italy,2021-10-21,Johnson&Johnson,1495888,2021-10
Italy,2021-10-21,Moderna,11232440,2021-10
Italy,2021-10-21,Oxford/AstraZeneca,12164182,2021-10
Italy,2021-10-21,Pfizer/BioNTech,63643864,2021-10
Italy,2021-10-22,Johnson&Johnson,1496376,2021-10
Italy,2021-10-22,Moderna,11254303,2021-10
Italy,2021-10-22,Oxford/AstraZeneca,12164377,2021-10
Italy,2021-10-22,Pfizer/BioNTech,63801963,2021-10
Italy,2021-10-23,Johnson&Johnson,1496586,2021-10
Italy,2021-10-23,Moderna,11270745,2021-10
Italy,2021-10-23,Oxford/AstraZeneca,12164497,2021-10
Italy,2021-10-23,Pfizer/BioNTech,63918914,2021-10
Italy,2021-10-24,Johnson&Johnson,1496749,2021-10
Italy,2021-10-24,Moderna,11279897,2021-10
Italy,2021-10-24,Oxford/AstraZeneca,12164540,2021-10
Italy,2021-10-24,Pfizer/BioNTech,63977174,2021-10
